,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Class
130,17,108121,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13299.914,36.995586,36040.332,62421.957,108119,1,108121,36040.332,62421.957,108119,1,0,0,0,0,0,0,0,0,0,32,0,36.995586,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
131,17,212631,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9819.829,28.2179,42526.2,58287.324,109968,1,212631,42526.2,58287.324,109968,1,0,0,0,0,0,0,0,0,0,60,0,28.2179,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,UDP,Attack
132,17,107271,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13405.301,37.288734,35757,61930.344,107268,1,107271,35757,61930.344,107268,1,0,0,0,0,0,0,0,0,0,56,0,37.288734,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
133,17,104735,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13347.974,38.191628,34911.668,60467.047,104733,1,104735,34911.668,60467.047,104733,1,0,0,0,0,0,0,0,0,0,0,0,38.191628,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,UDP,Attack
134,17,218434,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9558.951,27.468252,43686.8,59777.688,109824,1,218434,43686.8,59777.688,109824,1,0,0,0,0,0,0,0,0,0,-2125437876,0,27.468252,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1062718972,0,0,0,0,0,0,0,0,UDP,Attack
135,17,108746,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13223.475,36.782963,36248.668,62782.8,108744,1,108746,36248.668,62782.8,108744,1,0,0,0,0,0,0,0,0,0,32,0,36.782963,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
136,17,106179,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13166.445,37.672234,35393,61260.91,106131,1,106179,35393,61260.91,106131,1,0,0,0,0,0,0,0,0,0,80,0,37.672234,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
137,17,108391,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13266.784,36.903435,36130.332,62577.84,108389,1,108391,36130.332,62577.84,108389,1,0,0,0,0,0,0,0,0,0,32,0,36.903435,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
138,17,214055,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9754.502,28.03018,42811,58640.098,110140,0,214055,42811,58640.098,110140,0,0,0,0,0,0,0,0,0,0,144,0,28.03018,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
139,17,102970,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13965.232,38.846268,34323.332,59409.06,102923,1,102970,34323.332,59409.06,102923,1,0,0,0,0,0,0,0,0,0,80,0,38.846268,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
140,17,989256,20,0,7242,0,401,321,362.1,30.127623,0,0,0,0,7320.6533,20.217215,52066.105,56387.56,110620,0,989256,52066.105,56387.56,110620,0,0,0,0,0,0,0,0,0,0,232,0,20.217215,0,321,401,360.14285,30.703886,942.7286,0,0,0,0,0,0,0,0,0,378.15,362.1,0,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,8,0,0,0,0,0,0,0,0,UDP,Attack
141,17,215076,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9708.196,27.897116,43015.2,58922.04,109835,1,215076,43015.2,58922.04,109835,1,0,0,0,0,0,0,0,0,0,120,0,27.897116,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
142,17,49,2,0,968,0,484,484,484,0,0,0,0,0,19755102,40816.33,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,16,0,40816.33,0,484,484,484,0,0,0,0,0,0,0,0,0,0,0,726,484,0,0,0,0,0,0,0,2,968,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
143,17,215104,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9706.933,27.893484,43020.8,58933.37,110030,0,215104,43020.8,58933.37,110030,0,0,0,0,0,0,0,0,0,0,120,0,27.893484,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
144,17,106184,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13165.825,37.67046,35394.668,61265.527,106138,1,106184,35394.668,61265.527,106138,1,0,0,0,0,0,0,0,0,0,80,0,37.67046,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
145,17,49,2,0,766,0,383,383,383,0,0,0,0,0,15632653,40816.33,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.33,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,UDP,Attack
146,17,47,2,0,750,0,375,375,375,0,0,0,0,0,15957447,42553.19,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,16,0,42553.19,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,0,0,0,0,0,0,2,750,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
147,17,989275,20,0,7242,0,401,321,362.1,30.127623,0,0,0,0,7320.5127,20.216825,52067.105,56399.203,113629,1,989275,52067.105,56399.203,113629,1,0,0,0,0,0,0,0,0,0,256,0,20.216825,0,321,401,360.14285,30.703886,942.7286,0,0,0,0,0,0,0,0,0,378.15,362.1,0,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,8,0,0,0,0,0,0,0,0,UDP,Attack
148,17,49,2,0,766,0,383,383,383,0,0,0,0,0,15632653,40816.33,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,28,0,40816.33,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,UDP,Attack
149,17,1,2,0,766,0,383,383,383,0,0,0,0,0,766000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,UDP,Attack
150,17,2,2,0,766,0,383,383,383,0,0,0,0,0,383000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,16,0,1000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
151,17,106708,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13101.173,37.485474,35569.332,61606.16,106706,1,106708,35569.332,61606.16,106706,1,0,0,0,0,0,0,0,0,0,80,0,37.485474,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
152,17,109187,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13170.066,36.6344,36395.668,63037.41,109185,1,109187,36395.668,63037.41,109185,1,0,0,0,0,0,0,0,0,0,80,0,36.6344,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
153,17,108796,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13217.397,36.766056,36265.332,62770.97,108747,1,108796,36265.332,62770.97,108747,1,0,0,0,0,0,0,0,0,0,80,0,36.766056,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
154,17,238876,6,0,2054,0,374,322,342.33334,24.856924,0,0,0,0,8598.604,25.117634,47775.2,65417.168,119819,1,238876,47775.2,65417.168,119819,1,0,0,0,0,0,0,0,0,0,80,0,25.117634,0,322,374,339.42856,23.957304,573.9524,0,0,0,0,0,0,0,0,0,396,342.33334,0,0,0,0,0,0,0,6,2054,0,0,-1,-1,5,0,0,0,0,0,0,0,0,0,UDP,Attack
155,17,105863,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13583.594,37.784683,35287.668,61119.164,105862,0,105863,35287.668,61119.164,105862,0,0,0,0,0,0,0,0,0,0,80,0,37.784683,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
156,17,48,2,0,802,0,401,401,401,0,0,0,0,0,16708333,41666.668,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.668,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
157,17,213909,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9761.16,28.04931,42781.8,58627.043,110304,1,213909,42781.8,58627.043,110304,1,0,0,0,0,0,0,0,0,0,120,0,28.04931,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
158,17,106704,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13101.664,37.48688,35568,61604.72,106703,0,106704,35568,61604.72,106703,0,0,0,0,0,0,0,0,0,0,80,0,37.48688,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
159,17,216309,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9652.857,27.738096,43261.8,59255.684,110266,1,216309,43261.8,59255.684,110266,1,0,0,0,0,0,0,0,0,0,32,0,27.738096,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,0,0,0,0,0,0,0,0,0,UDP,Attack
160,17,109153,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,12807.71,36.64581,36384.332,63017.78,109151,1,109153,36384.332,63017.78,109151,1,0,0,0,0,0,0,0,0,0,80,0,36.64581,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
161,17,109189,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13169.825,36.633728,36396.332,63037.7,109186,1,109189,36396.332,63037.7,109186,1,0,0,0,0,0,0,0,0,0,56,0,36.633728,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
162,17,109075,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13183.589,36.672016,36358.332,62931.184,109025,1,109075,36358.332,62931.184,109025,1,0,0,0,0,0,0,0,0,0,0,0,36.672016,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,UDP,Attack
163,17,1,2,0,766,0,383,383,383,0,0,0,0,0,766000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,738,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,369,0,0,0,0,0,0,0,0,UDP,Attack
164,17,218594,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9551.955,27.448147,43718.8,59866.996,110266,0,218594,43718.8,59866.996,110266,0,0,0,0,0,0,0,0,0,0,120,0,27.448147,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
165,17,217245,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9611.269,27.618587,43449,59502.25,110196,2,217245,43449,59502.25,110196,2,0,0,0,0,0,0,0,0,0,120,0,27.618587,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
166,17,49,2,0,802,0,401,401,401,0,0,0,0,0,16367347,40816.33,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,16,0,40816.33,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
167,17,659,6,0,2628,0,438,438,438,0,0,0,0,0,3987860.5,9104.704,131.8,292.47855,655,0,659,131.8,292.47855,655,0,0,0,0,0,0,0,0,0,0,48,0,9104.704,0,438,438,438,0,0,0,0,0,0,0,0,0,0,0,511,438,0,0,0,0,0,0,0,6,2628,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,UDP,Attack
168,17,109243,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13163.314,36.61562,36414.332,63069.742,109241,1,109243,36414.332,63069.742,109241,1,0,0,0,0,0,0,0,0,0,68,0,36.61562,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,UDP,Attack
169,17,106675,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13480.197,37.49707,35558.332,61547.273,106627,1,106675,35558.332,61547.273,106627,1,0,0,0,0,0,0,0,0,0,-4,0,37.49707,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,UDP,Attack
170,17,108761,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,12853.872,36.77789,36253.668,62790.594,108758,1,108761,36253.668,62790.594,108758,1,0,0,0,0,0,0,0,0,0,32,0,36.77789,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
171,17,106444,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13509.451,37.578445,35481.332,61413.906,106396,1,106444,35481.332,61413.906,106396,1,0,0,0,0,0,0,0,0,0,-2125437904,0,37.578445,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1062718972,0,0,0,0,0,0,0,0,UDP,Attack
172,17,52,2,0,802,0,401,401,401,0,0,0,0,0,15423077,38461.54,52,0,52,52,52,52,0,52,52,0,0,0,0,0,0,0,0,0,16,0,38461.54,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
173,17,218545,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9554.097,27.4543,43709,59849.195,109314,1,218545,43709,59849.195,109314,1,0,0,0,0,0,0,0,0,0,120,0,27.4543,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
174,17,108003,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13314.445,37.036007,36001,62354.695,108002,0,108003,36001,62354.695,108002,0,0,0,0,0,0,0,0,0,0,80,0,37.036007,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
175,17,1,2,0,958,0,479,479,479,0,0,0,0,0,958000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,479,479,479,0,0,0,0,0,0,0,0,0,0,0,718.5,479,0,0,0,0,0,0,0,2,958,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,UDP,Attack
176,17,2,2,0,1014,0,507,507,507,0,0,0,0,0,507000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,28,0,1000000,0,507,507,507,0,0,0,0,0,0,0,0,0,0,0,760.5,507,0,0,0,0,0,0,0,2,1014,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,UDP,Attack
177,17,3,4,0,1846,0,491,432,461.5,34.063667,0,0,0,0,615333300,1333333.4,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,80,0,1333333.4,0,432,491,455.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,569.5,461.5,0,0,0,0,0,0,0,4,1846,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
178,17,43,2,0,766,0,383,383,383,0,0,0,0,0,17813954,46511.63,43,0,43,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,40,0,46511.63,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,UDP,Attack
179,17,104881,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13329.393,38.138462,34960.332,60551.34,104879,1,104881,34960.332,60551.34,104879,1,0,0,0,0,0,0,0,0,0,80,0,38.138462,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
180,17,47,2,0,802,0,401,401,401,0,0,0,0,0,17063830,42553.19,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,40,0,42553.19,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,0,0,0,0,0,0,2,802,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,UDP,Attack
181,17,985037,20,0,7242,0,401,321,362.1,30.127623,0,0,0,0,7352.0083,20.303806,51844.05,56156.867,110898,1,985037,51844.05,56156.867,110898,1,0,0,0,0,0,0,0,0,0,208,0,20.303806,0,321,401,360.14285,30.703886,942.7286,0,0,0,0,0,0,0,0,0,378.15,362.1,0,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,8,0,0,0,0,0,0,0,0,UDP,Attack
182,17,106329,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13147.871,37.619087,35443,61347.51,106281,1,106329,35443,61347.51,106281,1,0,0,0,0,0,0,0,0,0,56,0,37.619087,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,UDP,Attack
183,17,212183,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9840.5625,28.277477,42436.6,58165.227,109759,1,212183,42436.6,58165.227,109759,1,0,0,0,0,0,0,0,0,0,96,0,28.277477,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,UDP,Attack
184,17,106602,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13114.2,37.522747,35534,61504.26,106553,1,106602,35534,61504.26,106553,1,0,0,0,0,0,0,0,0,0,32,0,37.522747,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
185,17,105762,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13596.565,37.820766,35254,61059.99,105760,1,105762,35254,61059.99,105760,1,0,0,0,0,0,0,0,0,0,80,0,37.820766,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
186,17,1,2,0,660,0,330,330,330,0,0,0,0,0,660000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,330,330,330,0,0,0,0,0,0,0,0,0,0,0,495,330,0,0,0,0,0,0,0,2,660,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,UDP,Attack
187,17,218568,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9553.091,27.45141,43713.6,59858.207,110019,1,218568,43713.6,59858.207,110019,1,0,0,0,0,0,0,0,0,0,120,0,27.45141,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,UDP,Attack
188,17,107201,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,13040.923,37.313084,35733.668,61890.793,107199,1,107201,35733.668,61890.793,107199,1,0,0,0,0,0,0,0,0,0,32,0,37.313084,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,UDP,Attack
189,17,1,2,0,776,0,388,388,388,0,0,0,0,0,776000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16,0,2000000,0,388,388,388,0,0,0,0,0,0,0,0,0,0,0,582,388,0,0,0,0,0,0,0,2,776,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
190,17,108878,4,0,1398,0,369,330,349.5,22.51666,0,0,0,0,12840.06,36.73837,36292.668,62859.875,108877,0,108878,36292.668,62859.875,108877,0,0,0,0,0,0,0,0,0,0,104,0,36.73837,0,330,369,345.6,21.36118,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,UDP,Attack
191,17,107889,4,0,1438,0,389,330,359.5,34.063667,0,0,0,0,13328.514,37.07514,35963,62249.91,107843,1,107889,35963,62249.91,107843,1,0,0,0,0,0,0,0,0,0,56,0,37.07514,0,330,389,353.6,32.31563,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,14,0,0,0,0,0,0,0,0,UDP,Attack
192,17,48,2,0,766,0,383,383,383,0,0,0,0,0,15958333,41666.668,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,16,0,41666.668,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
193,17,47,2,0,766,0,383,383,383,0,0,0,0,0,16297872,42553.19,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,16,0,42553.19,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,UDP,Attack
194,17,1,2,0,750,0,375,375,375,0,0,0,0,0,750000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,0,0,0,0,0,0,2,750,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,UDP,Attack
195,17,213542,6,0,2088,0,393,321,348,35.08846,0,0,0,0,9777.936,28.097517,42708.4,58497.445,109781,1,213542,42708.4,58497.445,109781,1,0,0,0,0,0,0,0,0,0,96,0,28.097517,0,321,393,344.14285,33.617596,1130.1428,0,0,0,0,0,0,0,0,0,401.5,348,0,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0,UDP,Attack
